Date	Time	UV_index	windspeed(m/s)	windAngle(deg)	PV_power(W)	PV_voltage(V)	
2/1/0	9:10:14	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:11:15	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:12:15	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	9:13:15	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:14:15	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	9:15:15	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:16:15	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:17:15	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:18:15	0.03	0.00	180.00	0.00000	0.00645	
2/1/0	9:19:16	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	9:20:16	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:21:16	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	9:22:16	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:23:16	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:24:16	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:25:16	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	9:26:17	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:27:17	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	9:28:17	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:29:17	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	9:30:17	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:31:17	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:32:17	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:33:17	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:34:18	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:35:18	0.02	0.00	180.00	0.00000	0.01935	
2/1/0	9:36:18	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	9:37:18	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:38:18	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	9:39:18	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	9:40:18	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	9:41:19	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:42:19	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	9:43:19	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:44:19	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:45:19	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:46:19	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:47:19	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	9:48:20	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:49:20	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:50:20	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	9:51:20	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	9:52:20	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:53:20	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	9:54:20	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	9:55:20	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	9:56:21	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	9:57:21	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	9:58:21	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	9:59:21	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	10:0:21	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	10:1:21	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:2:21	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:3:22	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:4:22	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:5:22	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	10:6:22	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	10:7:22	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:8:22	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:9:22	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	10:10:22	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	10:11:23	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:12:23	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	10:13:23	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:14:23	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:15:23	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:16:23	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:17:23	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:18:24	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	10:19:24	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	10:20:24	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:21:24	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:22:24	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:23:24	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:24:24	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:25:25	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:26:25	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:27:25	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:28:25	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	10:29:25	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:30:25	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	10:31:25	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	10:32:25	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	10:33:26	0.03	0.00	180.00	0.00000	0.00645	
2/1/0	10:34:26	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:35:26	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:36:26	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:37:26	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	10:38:26	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:39:26	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:40:27	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:41:27	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:42:27	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:43:27	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:44:27	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:45:27	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:46:27	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:47:27	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	10:48:28	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	10:49:28	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:50:28	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:51:28	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:52:28	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	10:53:28	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:54:28	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:55:29	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:56:29	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	10:57:29	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	10:58:29	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	10:59:29	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	11:0:29	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	11:1:29	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:2:30	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:3:30	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:4:30	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:5:30	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	11:6:30	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	11:7:30	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:8:30	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	11:9:30	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:10:31	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	11:11:31	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:12:31	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	11:13:31	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	11:14:31	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	11:15:31	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:16:31	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:17:32	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	11:18:32	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:19:32	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:20:32	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	11:21:32	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:22:32	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	11:23:32	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	11:24:33	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:25:33	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:26:33	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:27:33	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	11:28:33	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	11:29:33	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:30:33	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:31:33	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	11:32:34	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:33:34	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:34:34	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:35:34	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:36:34	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:37:34	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:38:34	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:39:35	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	11:40:35	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:41:35	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	11:42:35	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	11:43:35	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:44:35	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	11:45:35	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:46:35	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:47:36	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:48:36	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	11:49:36	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	11:50:36	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:51:36	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	11:52:36	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	11:53:36	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:54:37	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	11:55:37	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:56:37	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:57:37	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:58:37	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	11:59:37	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:0:37	0.01	0.00	180.00	0.00000	0.00645	
2/1/0	12:1:38	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	12:2:38	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	12:3:38	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:4:38	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:5:38	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	12:6:38	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:7:38	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:8:38	0.02	0.00	180.00	0.00000	0.01935	
2/1/0	12:9:39	0.02	0.00	180.00	0.00000	0.01935	
2/1/0	12:10:39	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:11:39	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	12:12:39	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	12:13:39	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:14:39	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	12:15:39	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	12:16:40	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	12:17:40	0.02	0.00	180.00	0.00000	0.01935	
2/1/0	12:18:40	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:19:40	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:20:40	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:21:40	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:22:40	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:23:40	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:24:41	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	12:25:41	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:26:41	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:27:41	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	12:28:41	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:29:41	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:30:41	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	12:31:42	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:32:42	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:33:42	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	12:34:42	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	12:35:42	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:36:42	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	12:37:42	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	12:38:43	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:39:43	0.03	0.00	180.00	0.00000	0.01935	
2/1/0	12:40:43	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	12:41:43	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	12:42:43	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	12:43:43	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:44:43	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:45:43	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:46:44	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:47:44	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:48:44	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:49:44	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	12:50:44	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:51:44	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:52:44	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:53:45	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:54:45	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	12:55:45	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:56:45	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:57:45	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	12:58:45	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	12:59:45	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	13:0:46	0.03	0.00	180.00	0.00000	0.00645	
2/1/0	13:1:46	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	13:2:46	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	13:3:46	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	13:4:46	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	13:5:46	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	13:6:46	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	13:7:46	0.02	0.00	180.00	0.00000	0.03871	
2/1/0	13:8:47	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	13:9:47	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	13:10:47	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	13:11:47	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	13:12:47	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	13:13:47	0.02	0.00	180.00	0.00000	0.01935	
2/1/0	13:14:47	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	13:15:48	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	13:16:48	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	13:17:48	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	13:18:48	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	13:19:48	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	13:20:48	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	13:21:48	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	13:22:48	0.02	0.00	180.00	0.00000	0.01290	
2/1/0	13:23:49	0.02	0.00	180.00	0.00000	0.00645	
2/1/0	13:24:49	0.01	0.00	180.00	0.00000	0.01290	
2/1/0	13:25:49	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	13:26:49	0.03	0.00	180.00	0.00000	0.01290	
2/1/0	13:27:49	0.02	0.00	180.00	0.00000	0.01935	
2/1/0	13:28:49	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:29:49	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:30:50	0.02	0.00	180.00	0.00000	0.02581	
2/1/0	13:31:50	0.03	0.00	180.00	0.00000	0.02581	
2/1/0	13:32:50	0.03	0.00	180.00	0.00000	0.02581	
2/1/0	13:33:50	0.03	0.00	180.00	0.00000	0.02581	
2/1/0	13:34:50	0.02	0.00	180.00	0.00000	0.02581	
2/1/0	13:35:50	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:36:50	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:37:51	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:38:51	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:39:51	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:40:51	0.03	0.00	180.00	0.00000	0.03226	
2/1/0	13:41:51	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:42:51	0.02	0.00	180.00	0.00000	0.02581	
2/1/0	13:43:51	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:44:51	0.02	0.00	180.00	0.00000	0.02581	
2/1/0	13:45:52	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:46:52	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:47:52	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:48:52	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:49:52	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:50:52	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:51:52	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:52:53	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:53:53	0.02	0.00	180.00	0.00000	0.03871	
2/1/0	13:54:53	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:55:53	0.03	0.00	180.00	0.00000	0.03226	
2/1/0	13:56:53	0.03	0.00	180.00	0.00000	0.03226	
2/1/0	13:57:53	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	13:58:53	0.03	0.00	180.00	0.00000	0.03226	
2/1/0	13:59:53	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	14:0:54	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	14:1:54	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	14:2:54	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	14:3:54	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	14:4:54	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	14:5:54	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	14:6:54	0.03	0.00	180.00	0.00000	0.03871	
2/1/0	14:7:55	0.02	0.00	180.00	0.00000	0.03871	
2/1/0	14:8:55	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	14:9:55	0.03	0.00	180.00	0.00000	0.03226	
2/1/0	14:10:55	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	14:11:55	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	14:12:55	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	14:13:55	0.03	0.00	180.00	0.00000	0.03226	
2/1/0	14:14:56	0.02	0.00	180.00	0.00000	0.03871	
2/1/0	14:15:56	0.02	0.00	180.00	0.00000	0.03226	
2/1/0	14:16:56	0.02	0.66	90.00	0.00000	0.02581	
2/1/0	14:17:56	0.03	0.00	90.00	0.00000	0.02581	
2/1/0	14:18:56	0.02	0.00	90.00	0.00000	0.03226	
2/1/0	14:19:56	0.03	0.00	90.00	0.00000	0.02581	
2/1/0	14:20:56	0.02	0.00	90.00	0.00000	0.02581	
2/1/0	14:21:56	0.02	0.00	90.00	0.00000	0.03226	
2/1/0	14:22:57	0.02	0.00	90.00	0.00000	0.03226	
2/1/0	14:23:57	0.02	0.00	90.00	0.00000	0.03226	
2/1/0	14:24:57	0.03	0.00	90.00	0.00000	0.03226	
